Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787579544,30,,Aggregated,4.500000,0.400000,98,300,690,790,1100,1400,1400,1500,1800,1800,1800,256,61,95,361.45132304659455,19.108899985440075,1753.1803000019863,83555.42578125
1787579545,30,,Aggregated,4.300000,0.800000,93,280,680,790,1100,1400,1400,1500,1800,1800,1800,260,65,93,356.4056876921453,19.108899985440075,1753.1803000019863,82277.99615384615
1787579546,30,,Aggregated,4.900000,0.800000,95,310,710,840,1200,1400,1400,1500,1800,1800,1800,268,65,93,370.1794824620306,19.108899985440075,1753.1803000019863,83853.30970149254
1787579547,30,,Aggregated,4.100000,0.600000,93,310,690,840,1200,1400,1400,1500,1800,1800,1800,270,65,93,367.64763777717707,19.059100013691932,1753.1803000019863,84232.54814814815
1787579548,30,,Aggregated,4.700000,0.900000,95,310,710,840,1200,1400,1400,1500,1800,1800,1800,277,65,95,369.8987433206061,19.059100013691932,1753.1803000019863,83711.29241877256
1787579549,30,,Aggregated,4.600000,0.900000,93,310,690,810,1200,1300,1400,1500,1800,1800,1800,281,65,93,365.12664626261346,19.059100013691932,1753.1803000019863,85865.92170818505
1787579550,30,,Aggregated,4.600000,0.900000,93,310,690,810,1200,1300,1400,1500,1800,1800,1800,282,65,90,363.89645850983555,18.213699979241937,1753.1803000019863,85685.64539007092
1787579551,30,,Aggregated,4.400000,0.900000,93,320,710,840,1200,1400,1400,1500,1800,1800,1800,290,67,93,371.7379951713093,18.213699979241937,1753.1803000019863,85429.85172413793
1787579552,30,,Aggregated,4.800000,0.900000,90,310,690,840,1200,1400,1400,1500,1800,1800,1800,293,67,90,368.37035187606705,18.213699979241937,1753.1803000019863,86279.29351535837
1787579554,30,,Aggregated,4.800000,1.100000,93,330,730,900,1200,1400,1400,1500,1800,1800,1800,299,68,93,382.50816789168374,18.213699979241937,1753.1803000019863,86473.57859531773
